"id","timestamp","temp","hum","pre","co","pm2_5","no2","pm1","o3","pm10","aqi"
"5694","2023-11-28 18:18:08","26.97","49.5723","1010.27","269.84","18","12.5728","14","53.0061","20","56"
"5695","2023-11-28 18:20:08","26.96","49.4717","1010.2","265.963","18","12.5957","14","51.0429","20","56"
"5696","2023-11-28 18:22:08","26.98","49.4434","1010.16","268.164","18","12.5808","14","51.0429","20","56"
"5697","2023-11-28 18:24:08","26.92","49.4775","1010.17","267.779","17","12.5837","13","51.0429","19","56"
"5698","2023-11-28 18:26:08","26.93","49.4385","1010.09","267.675","16","12.5808","13","51.0429","18","56"
"5699","2023-11-28 18:28:08","26.89","49.5547","1010.03","267.5","17","12.5831","13","51.0429","19","56"
"5700","2023-11-28 18:30:08","26.87","49.5029","1009.98","262.54","16","12.5637","13","51.0429","18","56"
"5701","2023-11-28 18:32:08","26.85","49.4893","1009.96","266.312","17","12.5585","13","51.0429","19","56"
"5702","2023-11-28 18:34:08","26.96","50.4688","1009.92","267.325","16","12.5859","13","51.0429","18","56"
"5703","2023-11-28 18:36:08","27.1","49.8994","1009.88","269.7","16","12.5797","13","51.0429","18","56"
"5704","2023-11-28 18:38:08","27.05","49.6836","1009.82","270.259","17","12.5739","13","51.0429","19","56"
"5705","2023-11-28 18:40:08","27","49.6064","1009.77","266.767","16","12.5419","13","51.0429","18","56"
"5706","2023-11-28 18:42:08","26.92","49.6885","1009.76","264.496","16","12.5757","13","51.0429","18","55"
"5707","2023-11-28 18:44:08","26.89","49.4844","1009.79","267.814","15","12.5002","12","51.0429","17","55"
"5708","2023-11-28 18:46:08","26.85","49.54","1009.74","261.667","14","12.5185","11","49.0798","15","55"
"5709","2023-11-28 18:48:08","26.8","49.5957","1009.74","268.688","16","12.5059","13","51.0429","18","55"
"5710","2023-11-28 18:50:08","26.78","49.4727","1009.66","267.71","16","12.5259","13","49.0798","18","55"
"5711","2023-11-28 18:52:08","26.7","49.5342","1009.63","264.357","17","12.5345","13","49.0798","19","55"
"5712","2023-11-28 18:54:08","26.76","49.4297","1009.66","269.456","15","12.5391","12","49.0798","17","55"
"5713","2023-11-28 18:56:08","26.72","49.2646","1009.61","264.147","14","12.5299","11","49.0798","15","55"
"5714","2023-11-28 18:58:08","26.72","49.2842","1009.55","267.779","16","12.5145","13","49.0798","18","55"
"5715","2023-11-28 19:00:08","26.73","49.0527","1009.49","267.465","14","12.4791","11","49.0798","15","55"
"5716","2023-11-28 19:02:08","26.71","49.1025","1009.46","266.243","14","12.4882","11","49.0798","15","55"
"5717","2023-11-28 19:04:08","26.71","48.9609","1009.47","261.073","16","12.5065","13","49.0798","18","55"
"5718","2023-11-28 19:06:08","26.66","49.0166","1009.45","266.732","14","12.5145","11","49.0798","15","54"
"5719","2023-11-28 19:08:08","26.57","49.1777","1009.46","264.182","15","12.5168","12","47.1166","17","54"
"5720","2023-11-28 19:10:08","26.53","49.293","1009.41","262.855","14","12.5277","11","47.1166","15","54"
"5721","2023-11-28 19:12:08","26.56","49.1348","1009.43","267.186","16","12.5042","13","47.1166","18","54"
"5722","2023-11-28 19:14:08","26.51","49.1309","1009.46","264.531","14","12.5134","11","47.1166","15","54"
"5723","2023-11-28 19:16:08","26.46","49.3467","1009.53","265.125","16","12.4717","13","47.1166","18","54"
"5724","2023-11-28 19:18:08","26.57","48.9766","1009.47","261.178","13","12.4819","10","47.1166","14","54"
"5725","2023-11-28 19:20:08","26.52","49.0811","1009.49","260.829","15","12.4882","12","47.1166","17","54"
"5726","2023-11-28 19:22:08","26.49","49.2588","1009.5","266.417","15","12.5014","12","47.1166","17","54"
"5727","2023-11-28 19:24:08","26.53","49.0625","1009.43","267.5","15","12.5328","12","47.1166","17","54"
"5728","2023-11-28 19:26:08","26.51","49.1299","1009.37","262.156","15","12.5517","12","49.0798","17","54"
"5729","2023-11-28 19:28:08","26.48","49.1973","1009.37","266.976","14","12.5294","11","47.1166","15","54"
"5730","2023-11-28 19:30:08","26.46","49.1553","1009.43","262.505","15","12.5465","12","47.1166","17","54"
"5731","2023-11-28 19:32:08","26.48","49.1875","1009.48","260.864","15","12.5597","12","47.1166","17","54"
"5732","2023-11-28 19:34:08","26.42","49.2715","1009.48","267.081","15","12.5317","12","47.1166","17","54"
"5733","2023-11-28 19:36:08","26.36","49.3848","1009.51","260.235","14","12.5614","11","47.1166","15","54"
"5734","2023-11-28 19:38:08","26.4","49.2393","1009.49","267.081","15","12.5139","12","47.1166","17","53"
"5735","2023-11-28 19:40:08","26.44","49.1133","1009.49","260.619","14","12.5545","11","47.1166","15","53"
"5736","2023-11-28 19:42:08","26.4","49.1494","1009.49","260.759","15","12.5499","12","47.1166","17","53"
"5737","2023-11-28 19:44:08","26.4","48.9785","1009.45","266.592","13","12.5242","10","47.1166","14","53"
"5738","2023-11-28 19:46:08","26.36","49.1035","1009.42","266.801","15","12.5282","12","47.1166","17","53"
"5739","2023-11-28 19:48:08","26.35","49.0127","1009.4","260.305","13","12.5534","10","47.1166","14","53"
"5740","2023-11-28 19:50:08","26.27","49.1846","1009.43","259.711","13","12.5499","10","47.1166","14","53"
"5741","2023-11-28 19:52:08","26.28","49.1758","1009.42","261.353","15","12.5442","12","47.1166","17","53"
"5742","2023-11-28 19:54:08","26.27","49.1748","1009.4","267.046","14","12.4859","11","47.1166","15","53"
"5743","2023-11-28 19:56:08","26.24","49.2012","1009.37","265.02","15","12.4831","12","45.1534","17","53"
"5744","2023-11-28 19:58:08","26.2","49.3193","1009.35","265.09","13","12.4814","10","45.1534","14","53"
"5745","2023-11-28 20:00:08","26.16","49.4141","1009.33","264.357","13","12.5065","10","45.1534","14","53"
"5746","2023-11-28 20:02:08","26.16","49.3545","1009.32","265.963","15","12.4431","12","45.1534","17","53"
"5747","2023-11-28 20:04:08","26.15","49.4238","1009.21","261.842","15","12.4642","12","45.1534","17","53"
"5748","2023-11-28 20:06:08","26.12","49.3584","1009.22","265.963","15","12.4397","12","45.1534","17","53"
"5749","2023-11-28 20:08:08","26.19","49.3164","1009.22","266.068","15","12.442","12","45.1534","17","53"
"5750","2023-11-28 20:10:08","26.14","49.2607","1009.18","260.061","14","12.4637","11","45.1534","15","53"
"5751","2023-11-28 20:12:08","26.2","49.1973","1009.16","263.204","14","12.4819","11","45.1534","15","53"
"5752","2023-11-28 20:14:08","26.21","49.1377","1009.09","263.798","16","12.5162","13","45.1534","18","53"
"5753","2023-11-28 20:16:08","26.23","48.959","1009.04","260.724","14","12.5311","11","45.1534","15","53"
"5754","2023-11-28 20:18:08","26.19","48.9443","1009.07","260.13","15","12.4911","12","45.1534","17","53"
"5755","2023-11-28 20:20:08","26.13","49.0801","1009.04","259.781","15","12.5311","12","45.1534","17","53"
"5756","2023-11-28 20:22:08","26.2","48.9766","1009","261.667","14","12.4888","11","45.1534","15","52"
"5757","2023-11-28 20:24:08","26.14","49.1201","1008.98","262.226","15","12.4831","12","45.1534","17","52"
"5758","2023-11-28 20:26:08","26.14","49.1299","1008.97","264.182","14","12.4602","11","47.1166","15","52"
"5759","2023-11-28 20:28:08","26.09","49.165","1008.98","266.452","15","12.5059","12","45.1534","17","52"
"5760","2023-11-28 20:30:08","26.11","49.2988","1009","261.004","15","12.5259","12","45.1534","17","52"
"5761","2023-11-28 20:32:08","26.02","49.499","1009.06","264.985","15","12.5019","12","45.1534","17","52"
"5762","2023-11-28 20:34:08","26.02","49.4492","1009","262.925","16","12.474","13","45.1534","18","52"
"5763","2023-11-28 20:36:08","26","49.5283","1008.99","259.117","15","12.4551","12","45.1534","17","52"
"5764","2023-11-28 20:38:08","26.09","49.3066","1008.97","266.557","14","12.4568","11","45.1534","15","52"
"5765","2023-11-28 20:40:08","26.06","49.2832","1008.96","260.759","15","12.4374","12","45.1534","17","52"
"5766","2023-11-28 20:42:08","26.15","49.1016","1008.9","266.278","15","12.4122","12","45.1534","17","52"
"5767","2023-11-28 20:44:08","26.18","48.8633","1008.83","259.956","14","12.4888","11","45.1534","15","52"
"5768","2023-11-28 20:46:08","26.04","49.1602","1008.83","264.391","15","12.466","12","45.1534","17","52"
"5769","2023-11-28 20:48:08","26.07","49.1533","1008.83","259.956","15","12.5054","12","45.1534","17","52"
"5770","2023-11-28 20:50:08","26.04","49.2803","1008.92","261.562","14","12.4408","11","45.1534","15","52"
"5771","2023-11-28 20:52:08","26.02","49.248","1008.91","264.147","14","12.4328","11","45.1534","15","52"
"5772","2023-11-28 20:54:08","26","49.3076","1008.95","260.375","16","12.4842","13","45.1534","18","52"
"5773","2023-11-28 20:56:08","26.02","49.1172","1008.94","259.676","14","12.4465","11","45.1534","15","52"
"5774","2023-11-28 20:58:08","26.02","49.127","1009.02","258.838","16","12.5225","13","45.1534","18","52"
"5775","2023-11-28 21:00:08","26.02","49.0371","1009","264.636","17","12.4819","13","45.1534","19","52"
"5776","2023-11-28 21:02:08","25.97","49.1621","1008.99","264.182","15","12.4905","12","45.1534","17","52"
"5777","2023-11-28 21:04:08","25.98","49.2334","1008.95","265.369","16","12.4917","13","45.1534","18","52"
"5778","2023-11-28 21:06:08","25.98","49.123","1008.92","262.89","17","12.4991","13","45.1534","19","52"
"5779","2023-11-28 21:08:08","25.89","49.1641","1008.95","265.963","14","12.4802","11","45.1534","15","52"
"5780","2023-11-28 21:10:08","25.83","49.2979","1008.93","266.312","16","12.4751","13","45.1534","18","52"
"5781","2023-11-28 21:12:08","25.89","49.1436","1008.91","258.838","17","12.5105","13","45.1534","19","52"
"5782","2023-11-28 21:14:08","25.87","49.3027","1008.89","265.614","14","12.4802","11","45.1534","15","52"
"5783","2023-11-28 21:16:08","25.88","49.2529","1008.92","260.969","16","12.4431","13","43.1902","18","52"
"5784","2023-11-28 21:18:08","25.89","49.1543","1008.92","260.759","15","12.466","12","45.1534","17","52"
"5785","2023-11-28 21:20:08","25.84","49.2988","1008.91","260.305","16","12.4654","13","45.1534","18","52"
"5786","2023-11-28 21:22:08","25.89","49.1338","1008.96","261.982","16","12.4517","13","45.1534","18","52"
"5787","2023-11-28 21:24:08","25.84","49.2188","1008.94","262.785","17","12.454","13","45.1534","19","52"
"5788","2023-11-28 21:26:08","25.82","49.2568","1008.91","259.222","16","12.4597","13","45.1534","18","52"
"5789","2023-11-28 21:28:08","25.77","49.3809","1008.91","259.362","16","12.4894","13","45.1534","18","52"
"5790","2023-11-28 21:30:08","25.77","49.3408","1008.95","265.754","17","12.4345","13","45.1534","19","52"
"5791","2023-11-28 21:32:08","25.79","49.2842","1008.98","265.265","17","12.4282","13","43.1902","19","52"
"5792","2023-11-28 21:34:08","25.71","49.4658","1008.96","261.912","18","12.4837","14","43.1902","20","52"
"5793","2023-11-28 21:36:08","25.62","49.6064","1008.97","258.978","17","12.4917","13","43.1902","19","52"
"5794","2023-11-28 21:38:08","25.69","49.3936","1008.97","263.728","17","12.4751","13","43.1902","19","52"
"5795","2023-11-28 21:40:08","25.68","49.4121","1009","260.969","17","12.446","13","43.1902","19","52"
"5796","2023-11-28 21:42:08","25.71","49.335","1009.02","263.239","17","12.4345","13","45.1534","19","52"
"5797","2023-11-28 21:44:08","25.77","49.1602","1009.03","258.279","17","12.4534","13","45.1534","19","52"
"5798","2023-11-28 21:46:08","25.78","49.041","1008.99","263.239","16","12.3968","13","43.1902","18","52"
"5799","2023-11-28 21:48:08","25.83","48.9658","1008.92","265.439","18","12.3882","14","45.1534","20","52"
"5800","2023-11-28 21:50:08","25.81","48.9141","1008.92","263.553","17","12.4345","13","43.1902","19","52"
"5801","2023-11-28 21:52:08","25.74","49.0566","1008.92","264.531","17","12.43","13","43.1902","19","52"
"5802","2023-11-28 21:54:08","25.73","49.0762","1008.97","258.768","18","12.4819","14","43.1902","20","52"
"5803","2023-11-28 21:56:08","25.67","49.2402","1008.96","261.947","16","12.394","13","43.1902","18","52"
"5804","2023-11-28 21:58:08","25.63","49.3564","1009.01","258.419","17","12.4517","13","43.1902","19","52"
"5805","2023-11-28 22:00:08","25.61","49.334","1009.03","262.261","18","12.4305","14","43.1902","20","52"
"5806","2023-11-28 22:02:08","25.57","49.4297","1009.04","263.518","19","12.4602","15","43.1902","21","52"
"5807","2023-11-28 22:04:08","25.56","49.46","1009.06","260.584","18","12.4231","14","43.1902","20","52"
"5808","2023-11-28 22:06:08","25.51","49.624","1009.11","258.559","17","12.4802","13","43.1902","19","52"
"5809","2023-11-28 22:08:08","25.5","49.5928","1009.09","264.182","18","12.4511","14","43.1902","20","52"
"5810","2023-11-28 22:10:08","25.5","49.4834","1009.12","258.07","18","12.4442","14","43.1902","20","52"
"5811","2023-11-28 22:12:08","25.56","49.3682","1009.09","257.581","17","12.41","13","43.1902","19","52"
"5812","2023-11-28 22:14:08","25.58","49.2305","1009.1","256.952","18","12.4145","14","43.1902","20","52"
"5813","2023-11-28 22:16:08","25.58","49.1797","1009.11","264.461","18","12.382","14","43.1902","20","52"
"5814","2023-11-28 22:18:08","25.61","49.1328","1009.13","264.88","20","12.4362","16","43.1902","22","52"
"5815","2023-11-28 22:20:08","25.56","49.2588","1009.11","262.994","19","12.3814","15","43.1902","21","52"
"5816","2023-11-28 22:22:08","25.46","49.4082","1009.17","262.47","19","12.4134","15","43.1902","21","52"
"5817","2023-11-28 22:24:08","25.39","49.6914","1009.14","264.496","19","12.4402","15","43.1902","21","52"
"5818","2023-11-28 22:26:08","25.45","49.4277","1009.2","265.474","19","12.4402","15","43.1902","21","52"
"5819","2023-11-28 22:28:08","25.48","49.4395","1009.15","263.937","19","12.4271","15","43.1902","21","52"
"5820","2023-11-28 22:30:08","25.52","49.4346","1009.19","265.195","20","12.4077","16","43.1902","22","52"
"5821","2023-11-28 22:32:08","25.47","49.4697","1009.21","262.785","20","12.4105","16","43.1902","22","52"
"5822","2023-11-28 22:34:08","25.47","49.4795","1009.21","257.651","20","12.4368","16","43.1902","22","52"
"5823","2023-11-28 22:36:08","25.44","49.4365","1009.27","259.502","19","12.4494","15","43.1902","21","52"
"5824","2023-11-28 22:38:08","25.45","49.3672","1009.3","257.511","19","12.4117","15","43.1902","21","52"
"5825","2023-11-28 22:40:08","25.48","49.2686","1009.3","263.937","19","12.4077","15","43.1902","21","52"
"5826","2023-11-28 22:42:08","25.48","49.29","1009.24","257.336","19","12.4334","15","43.1902","21","52"
"5827","2023-11-28 22:44:08","25.51","49.2119","1009.26","263.344","21","12.4105","17","43.1902","23","52"
"5828","2023-11-28 22:46:08","25.5","49.1318","1009.29","257.651","19","12.4677","15","43.1902","21","52"
"5829","2023-11-28 22:48:08","25.52","49.1035","1009.33","263.728","20","12.446","16","43.1902","22","52"
"5830","2023-11-28 22:50:08","25.52","49.0625","1009.31","264.322","19","12.4425","15","43.1902","21","52"
"5831","2023-11-28 22:52:08","25.53","48.9541","1009.34","260.445","19","12.4557","15","43.1902","21","52"
"5832","2023-11-28 22:54:08","25.42","49.3438","1009.36","263.099","22","12.4048","17","43.1902","24","52"
"5833","2023-11-28 22:56:08","25.45","49.2363","1009.32","257.511","19","12.4311","15","43.1902","21","52"
"5834","2023-11-28 22:58:08","25.47","49.1387","1009.38","258.105","21","12.4248","17","43.1902","23","52"
"5835","2023-11-28 23:00:08","25.47","49.1982","1009.38","258.489","21","12.4311","17","43.1902","23","52"
"5836","2023-11-28 23:02:08","25.44","49.1953","1009.43","256.917","21","12.4305","17","43.1902","23","52"
"5837","2023-11-28 23:04:08","25.44","49.125","1009.42","256.952","20","12.3968","16","43.1902","22","52"
"5838","2023-11-28 23:06:08","25.29","49.5703","1009.45","262.54","22","12.3688","17","43.1902","24","52"
"5839","2023-11-28 23:08:08","25.29","49.4189","1009.46","260.305","21","12.446","17","43.1902","23","53"
"5840","2023-11-28 23:10:08","25.26","49.457","1009.44","259.152","20","12.4037","16","43.1902","22","53"
"5841","2023-11-28 23:12:08","25.29","49.4795","1009.45","259.397","21","12.4511","17","43.1902","23","53"
"5842","2023-11-28 23:14:08","25.32","49.4023","1009.48","260.549","20","12.4454","16","43.1902","22","53"
"5843","2023-11-28 23:16:08","25.33","49.3027","1009.49","264.776","20","12.4294","16","43.1902","22","53"
"5844","2023-11-28 23:18:08","25.31","49.2803","1009.58","261.423","21","12.3682","17","43.1902","23","53"
"5845","2023-11-28 23:20:08","25.27","49.3574","1009.55","261.283","21","12.3711","17","43.1902","23","53"
"5846","2023-11-28 23:22:08","25.28","49.3076","1009.53","259.013","20","12.382","16","43.1902","22","53"
"5847","2023-11-28 23:24:08","25.26","49.2764","1009.53","258.105","22","12.3797","17","41.227","24","53"
"5848","2023-11-28 23:26:08","25.23","49.5137","1009.5","262.785","21","12.3585","17","41.227","23","53"
"5849","2023-11-28 23:28:08","25.25","49.3047","1009.5","257.092","22","12.45","17","43.1902","24","53"
"5850","2023-11-28 23:30:08","25.17","49.4971","1009.46","262.436","21","12.4237","17","43.1902","23","53"
"5851","2023-11-28 23:32:08","25.11","49.7607","1009.41","264.706","20","12.4134","16","43.1902","22","53"
"5852","2023-11-28 23:34:08","25.13","49.6631","1009.41","258.873","22","12.4014","17","43.1902","24","53"
"5853","2023-11-28 23:36:08","25.18","49.498","1009.44","256.987","21","12.4128","17","43.1902","23","53"
"5854","2023-11-28 23:38:08","25.22","50.4541","1009.47","258.105","21","12.386","17","43.1902","23","53"
"5855","2023-11-28 23:40:08","25.72","50.1494","1009.48","265.614","22","12.3808","17","47.1166","24","53"
"5856","2023-11-28 23:42:08","26.18","49.7998","1009.49","260.235","24","12.4945","19","49.0798","27","53"
"5857","2023-11-28 23:44:08","26.49","49.4092","1009.43","264.915","22","12.4528","17","51.0429","24","53"
"5858","2023-11-28 23:46:08","26.82","49.1846","1009.43","266.312","23","12.4774","18","53.0061","26","53"
"5859","2023-11-28 23:48:08","27.02","48.8643","1009.43","260.934","21","12.5437","17","53.0061","23","53"
"5860","2023-11-28 23:50:08","27.28","48.7295","1009.4","263.798","24","12.5151","19","54.9693","27","53"
"5861","2023-11-28 23:52:08","27.38","48.5693","1009.43","267.116","23","12.4831","18","54.9693","26","53"
"5862","2023-11-28 23:54:08","27.54","48.8086","1009.4","268.024","23","12.4934","18","56.9325","26","53"
"5863","2023-11-28 23:56:08","27.72","48.5449","1009.39","262.191","24","12.5602","19","56.9325","27","53"
"5864","2023-11-28 23:58:08","27.83","48.7188","1009.4","263.553","23","12.6059","18","56.9325","26","53"
"5865","2023-11-29 00:00:08","27.98","48.7559","1009.42","270.364","23","12.5602","18","56.9325","26","53"
"5866","2023-11-29 00:02:08","28.09","48.5957","1009.39","265.963","24","12.6168","19","58.8957","27","53"
"5867","2023-11-29 00:04:08","28.21","48.6182","1009.39","271.586","24","12.6082","19","58.8957","27","53"
"5868","2023-11-29 00:06:08","28.3","48.6689","1009.39","269.98","23","12.6208","18","58.8957","26","53"
"5869","2023-11-29 00:08:08","28.42","48.7012","1009.43","271.412","24","12.5859","19","58.8957","27","53"
"5870","2023-11-29 00:10:08","28.53","48.6416","1009.37","269.211","22","12.6037","17","58.8957","24","53"
"5871","2023-11-29 00:12:08","28.62","48.582","1009.28","267.744","23","12.6402","18","60.8589","26","53"
"5872","2023-11-29 00:14:08","28.72","48.5713","1009.28","265.579","24","12.6596","19","60.8589","27","53"
"5873","2023-11-29 00:16:08","28.81","48.6934","1009.22","271.726","23","12.6259","18","60.8589","26","53"
"5874","2023-11-29 00:18:08","28.9","48.6514","1009.26","273.787","24","12.6556","19","60.8589","27","53"
"5875","2023-11-29 00:20:08","28.99","48.8848","1009.28","274.485","23","12.6636","18","60.8589","26","53"
"5876","2023-11-29 00:22:08","29.06","48.7812","1009.34","271.866","23","12.6819","18","60.8589","26","54"
"5877","2023-11-29 00:24:08","29.17","48.6807","1009.35","272.355","24","12.6442","19","60.8589","27","54"
"5878","2023-11-29 00:26:08","29.25","48.7197","1009.36","270.05","23","12.6608","18","60.8589","26","54"
"5879","2023-11-29 00:28:08","29.34","48.6885","1009.36","271.621","25","12.6648","20","62.8221","28","54"
"5880","2023-11-29 00:30:08","29.43","48.7578","1009.45","268.827","24","12.7219","19","62.8221","27","54"
"5881","2023-11-29 00:32:08","29.5","48.9697","1009.49","270.713","27","12.7196","22","62.8221","30","54"
"5882","2023-11-29 00:34:08","29.59","48.8066","1009.51","270.154","24","12.7265","19","62.8221","27","54"
"5883","2023-11-29 00:36:08","29.67","48.8965","1009.53","276.581","25","12.6699","20","62.8221","28","54"
"5884","2023-11-29 00:38:08","29.79","48.666","1009.56","277.349","26","12.7025","21","62.8221","29","54"
"5885","2023-11-29 00:40:08","29.83","48.6104","1009.56","275.149","26","12.6711","21","62.8221","29","54"
"5886","2023-11-29 00:42:08","29.87","48.7168","1009.59","277.524","25","12.6848","20","64.7853","28","54"
"5887","2023-11-29 00:44:08","29.94","48.9365","1009.6","270.818","27","12.7168","22","64.7853","30","54"
"5888","2023-11-29 00:46:08","30.01","48.8525","1009.6","277.978","25","12.6625","20","64.7853","28","54"
"5889","2023-11-29 00:48:08","30.04","49.1699","1009.64","277.07","28","12.7271","22","64.7853","31","54"
"5890","2023-11-29 00:50:08","30.14","49.1387","1009.68","276.302","27","12.6985","22","64.7853","30","54"
"5891","2023-11-29 00:52:08","30.22","48.9766","1009.68","274.485","29","12.7659","23","64.7853","32","54"
"5892","2023-11-29 00:54:08","30.32","49.0479","1009.72","280.528","30","12.7471","24","64.7853","34","54"
"5893","2023-11-29 00:56:08","30.36","49.834","1009.7","279.969","28","12.7196","22","66.7485","31","54"
"5894","2023-11-29 00:58:08","30.42","49.3027","1009.73","277.419","29","12.7002","23","64.7853","32","54"
"5895","2023-11-29 01:00:08","30.45","49.1543","1009.76","274.206","29","12.7511","23","66.7485","32","54"
"5896","2023-11-29 01:02:08","30.51","49.2305","1009.77","277.07","28","12.7448","22","66.7485","31","54"
"5897","2023-11-29 01:04:08","30.54","49.6201","1009.83","281.436","30","12.6956","24","66.7485","34","54"
"5898","2023-11-29 01:06:08","30.58","49.583","1009.8","281.75","31","12.7031","25","66.7485","35","54"
"5899","2023-11-29 01:08:08","30.67","49.502","1009.81","279.794","31","12.7534","25","66.7485","35","55"
"5900","2023-11-29 01:10:08","30.69","49.4746","1009.82","282.065","31","12.7831","25","66.7485","35","55"
"5901","2023-11-29 01:12:08","30.75","49.7354","1009.81","280.004","30","12.7973","24","66.7485","34","55"
"5902","2023-11-29 01:14:08","30.79","49.3828","1009.87","281.96","32","12.7545","26","66.7485","36","55"
"5903","2023-11-29 01:16:08","30.85","49.5518","1009.84","282.484","30","12.7191","24","66.7485","34","55"
"5904","2023-11-29 01:18:08","30.88","50.5713","1009.8","277.315","32","12.7374","26","66.7485","36","55"
"5905","2023-11-29 01:20:08","30.96","49.3604","1009.83","277.664","31","12.7728","25","68.7117","35","55"
"5906","2023-11-29 01:22:08","31","49.457","1009.79","285.662","32","12.7871","26","68.7117","36","55"
"5907","2023-11-29 01:24:08","31.05","49.4316","1009.8","284.824","32","12.7613","26","68.7117","36","55"
"5908","2023-11-29 01:26:08","31.08","49.4248","1009.82","281.226","33","12.8116","26","68.7117","37","55"
"5909","2023-11-29 01:28:08","31.11","49.7422","1009.79","281.576","32","12.8231","26","68.7117","36","55"
"5910","2023-11-29 01:30:08","31.15","49.7881","1009.78","287.059","30","12.8105","24","68.7117","34","55"
"5911","2023-11-29 01:32:08","31.22","49.4297","1009.78","286.081","31","12.7431","25","68.7117","35","55"
"5912","2023-11-29 01:34:08","31.24","49.584","1009.76","281.541","32","12.7648","26","68.7117","36","55"
"5913","2023-11-29 01:36:08","31.29","49.7627","1009.8","282.1","31","12.7659","25","68.7117","35","55"
"5914","2023-11-29 01:38:08","31.33","49.6338","1009.8","285.767","32","12.7836","26","68.7117","36","55"
"5915","2023-11-29 01:40:08","31.38","49.6504","1009.87","288.107","31","12.7739","25","68.7117","35","55"
"5916","2023-11-29 01:42:08","31.41","49.6426","1009.88","288.386","32","12.7871","26","68.7117","36","56"
"5917","2023-11-29 01:44:08","31.45","49.8906","1009.87","283.112","32","12.8471","26","70.6748","36","56"
"5918","2023-11-29 01:46:08","31.47","49.7422","1009.91","289.19","33","12.8356","26","70.6748","37","56"
"5919","2023-11-29 01:48:08","31.53","50.5918","1009.97","289.19","33","12.7968","26","68.7117","37","56"
"5920","2023-11-29 01:50:08","31.56","50.0879","1009.99","287.967","34","12.8071","27","68.7117","38","56"
"5921","2023-11-29 01:52:08","31.6","49.8467","1009.95","286.64","34","12.8642","27","70.6748","38","56"
"5922","2023-11-29 01:54:08","31.63","50.0742","1009.92","288.84","35","12.8516","28","70.6748","39","56"
"5923","2023-11-29 01:56:08","31.65","50.1973","1009.91","290.936","37","12.7802","30","68.7117","41","56"
"5924","2023-11-29 01:58:08","31.71","50.0938","1009.94","285.103","37","12.8328","30","70.6748","41","56"
"5925","2023-11-29 02:00:08","31.75","50.0771","1009.96","292.333","35","12.8568","28","70.6748","39","56"
"5926","2023-11-29 02:02:08","31.79","50.1016","1009.91","291.879","38","12.8225","31","70.6748","43","56"
"5927","2023-11-29 02:04:08","31.83","50.4814","1009.97","285.627","38","12.8436","31","68.7117","43","56"
"5928","2023-11-29 02:06:08","31.86","51.4746","1010","289.434","39","12.8408","31","70.6748","44","56"
"5929","2023-11-29 02:08:08","31.96","50.4365","1010.02","289.469","42","12.8796","34","70.6748","47","56"
"5930","2023-11-29 02:10:08","32.01","51.0322","1010.06","290.028","42","12.8351","34","70.6748","47","56"
"5931","2023-11-29 02:12:08","32.05","51.668","1010.07","289.958","42","12.8065","34","70.6748","47","57"
"5932","2023-11-29 02:14:08","32.09","52.6611","1010.13","291.495","54","12.8419","44","70.6748","61","57"
"5933","2023-11-29 02:16:08","32.09","53.627","1010.06","292.892","59","12.8813","48","70.6748","66","57"
"5934","2023-11-29 02:18:08","32.12","53.5391","1010.05","294.743","61","12.8671","49","78.5276","69","57"
"5935","2023-11-29 02:20:08","32.2","52.5713","1010.08","298.795","56","12.8253","45","80.4908","63","57"
"5936","2023-11-29 02:22:08","32.27","52.2344","1010.09","295.616","62","12.8431","50","80.4908","70","57"
"5937","2023-11-29 02:24:08","32.34","52.0566","1010.07","298.655","61","12.8333","49","78.5276","69","58"
"5938","2023-11-29 02:26:08","32.4","51.7988","1010.09","292.787","57","12.8299","46","78.5276","64","58"
"5939","2023-11-29 02:28:08","32.45","51.7959","1010.08","299.843","57","12.8213","46","78.5276","64","58"
"5940","2023-11-29 02:30:08","32.49","51.6562","1010.11","296.909","58","12.8791","47","78.5276","65","58"
"5941","2023-11-29 02:32:08","32.55","51.5605","1010.14","300.751","59","12.8413","48","78.5276","66","58"
"5942","2023-11-29 02:34:08","32.59","51.2803","1010.16","300.506","58","12.8693","47","78.5276","65","58"
"5943","2023-11-29 02:36:08","32.61","51.3955","1010.17","294.883","56","12.8956","45","78.5276","63","58"
"5944","2023-11-29 02:38:08","32.66","51.166","1010.19","298.48","58","12.8551","47","78.5276","65","59"
"5945","2023-11-29 02:40:08","32.69","51.1602","1010.22","296.245","54","12.8333","44","78.5276","62","59"
"5946","2023-11-29 02:42:08","32.72","51.2549","1010.2","296.769","56","12.8722","45","78.5276","63","59"
"5947","2023-11-29 02:44:08","32.75","51.0029","1010.16","299.109","56","12.8631","45","78.5276","63","59"
"5948","2023-11-29 02:46:08","32.76","51.1875","1010.21","302.427","56","12.8248","45","78.5276","63","59"
"5949","2023-11-29 02:48:08","32.84","51.1963","1010.22","301.554","55","12.8556","44","78.5276","62","59"
"5950","2023-11-29 02:50:08","32.86","51.1982","1010.22","303.51","56","12.9002","45","80.4908","63","59"
"5951","2023-11-29 02:52:08","32.87","51.1484","1010.2","303.545","55","12.8996","44","80.4908","62","60"
"5952","2023-11-29 02:54:08","32.82","51.3682","1010.22","297.467","55","12.8425","44","80.4908","62","60"
